,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],baseline_concentration[CO2],seed,stochastic_run,use_seed
266550,0.701264999,5.07997263,28.47249363,86.65075422,1.879758986,2.051564173,2.718758558,1.254579304,0.464433893,0.325270307,8.475348108,38.15434819,-0.004455864,-1.147949633,0.006328289,0.021356241,-0.004789488,4.72E-05,-5.56E-05,-1.74E-05,-0.000600584,-2.73E-06,-5.16E-05,-9.07E-06,0.007867878,71.77711917,1.09E-10,-1.056828927,0.000261325,0.000937463,8.11E-05,-3.71E-06,0.000784593,0.000910946,1.074219238,1.000949775,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,0.993305554,1.0817162,1.149224248,0.802928929,1.107248222,1.664725737,1.036736653,277.7303748,107709213,TRUE,TRUE
268680,7.301090265,4.265551126,9.798132983,39.29869456,1.317027287,3.692884841,0.768792488,1.528070659,1.446115559,0.625011052,8.277830426,29.063625,0.004132712,2.554456006,0.000947637,0.041932157,-0.009642403,-0.004103381,-7.67E-05,-3.29E-05,-0.00064945,-1.45E-06,-5.82E-05,-9.37E-06,0.005264836,0.001565596,2.97E-11,-2.396732891,0.000216556,0.001279485,-9.05E-06,-8.94E-06,0.000290467,0.001771297,1.278439065,1.082728668,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,1.1102003,0.635386866,0.510155932,0.844460076,0.807711214,1.645988774,1.023600231,278.9061332,108559083,TRUE,TRUE
274901,11.83426118,4.978720878,19.1099796,31.45008809,1.618723933,3.407097611,2.09582052,1.738418028,1.648075836,0.339139429,8.220287509,29.02287025,0.004101919,4.961247581,0.000910887,0.032397839,-0.002347241,-0.002058369,-8.23E-05,-1.66E-05,-0.00056078,-3.30E-06,-4.46E-05,-6.81E-06,0.036382724,4.94E-32,0.004445494,-0.619553848,0.000275434,0.000986652,0.000128687,-5.89E-05,0.00012137,0.001236869,0.933715944,0.988630711,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,0.923444736,1.555283344,0.756058688,0.881410735,0.684570124,-0.030748504,1.019152201,276.1898198,111041262,TRUE,TRUE
280583,7.518252009,3.809567575,27.82841362,51.42345966,1.860357636,2.991854941,1.6251914,1.488476015,0.843956971,0.447745168,6.779335113,36.76309213,-0.003351945,2.998921611,0.003962311,0.038160578,-0.00431312,-0.00398278,-9.96E-05,-3.83E-05,-0.000581772,-1.27E-06,-7.87E-05,-7.49E-06,1.44E-06,9.69E-06,3.91E-07,-1730.260172,0.000379928,0.000927635,-2.47E-05,-9.16E-05,2.59E-05,0.000863656,1.007905435,0.936732331,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,1.134337042,0.572598596,0.691912667,1.118324159,0.658168344,0.498662438,0.914168486,273.583364,113308380,TRUE,TRUE
280714,19.28482735,2.849951147,12.69477355,37.03384701,0.711966673,4.932122785,1.676184168,1.687985718,1.448024505,0.601759399,7.726732631,31.54953294,0.000824677,-0.119343602,0.005155414,0.013895709,-0.004667256,-0.003470368,-7.26E-05,-9.97E-06,-0.000580202,-2.94E-06,-3.27E-05,-8.81E-06,0.005455619,0.962686876,3.82E-18,-1.39090587,0.000139023,0.001500451,-7.06E-05,8.24E-05,0.000331891,0.002098332,1.173899717,0.942054835,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,1.096808817,0.727428937,0.824286317,0.946632803,0.667388527,-0.13105747,0.98483926,280.3836279,113360649,TRUE,TRUE
281553,15.05262451,3.930332971,21.72331647,36.65215754,1.148553006,1.824608428,2.299033687,0.976521922,1.496536166,0.433637132,8.988106127,28.13676462,0.003590527,2.509341898,0.00251261,0.039672712,-0.004588221,-0.006084126,-9.08E-05,-2.17E-05,-0.000632384,-3.50E-06,1.47E-05,-8.03E-06,0.009619716,1807.276562,3.60E-19,-0.692520437,0.000274655,0.001375856,-5.41E-05,-2.50E-05,0.000484375,0.000633755,0.953338014,1.046314868,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.346828875,1.886946893,1.251063085,0.90368672,1.316847752,0.810235486,1.072268977,280.4308584,113695410,TRUE,TRUE
281563,9.280659221,3.507114785,10.60799222,78.91844668,2.122216909,4.157774768,1.740280108,1.030069001,1.274510861,0.781038248,9.264145184,27.30903978,0.005732323,2.144204525,0.001955829,0.036285781,-0.001250429,-0.003727963,-6.72E-05,-2.47E-05,-0.000619769,-2.86E-06,-3.46E-05,-7.56E-06,0.029879589,2.13E-32,0.064848942,-0.164993373,0.000211248,0.00157725,-1.55E-05,0.000108105,-9.17E-05,0.000116085,1.135860203,1.132577393,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.919140784,0.434822314,0.8328841,1.105413576,1.177844205,1.447398664,1.092251473,277.042385,113699400,TRUE,TRUE
283031,3.609456988,4.530583738,26.69022641,51.0823469,0.966538001,2.070079619,0.748016254,1.118896203,0.222892632,0.373298481,6.990476303,33.40578755,0.000769478,3.908443426,0.001607462,0.035789631,-0.004911474,-0.004384701,-8.36E-05,7.19E-06,-0.000633905,-2.60E-06,-3.93E-05,-6.94E-06,0.035443288,17.21082466,2.64E-18,-0.989406304,0.000213959,0.001510171,-7.88E-05,4.56E-05,0.000331695,0.001473108,1.040086561,1.084405703,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.824675769,0.721387113,0.243730882,0.9276733,0.89065006,1.387031892,0.930160634,274.7320529,114285132,TRUE,TRUE
285472,13.74630132,4.271400734,17.12434855,93.07714247,1.450515497,1.618568961,1.695484362,1.294798181,1.167201141,0.520566548,7.794107713,27.56522952,0.005567674,0.938488648,0.003699999,0.022576531,-0.004470984,-0.004317631,-0.000106678,-4.78E-05,-0.000654588,-2.92E-06,-4.64E-05,-8.97E-06,0.003830233,0.001096834,0.05300027,-0.530448677,0.000267235,0.001054509,-0.000224504,6.80E-06,0.000271561,0.002844112,0.96210979,1.016668803,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,0.887900479,1.419489808,1.667181207,0.928652282,0.936958912,1.309095147,0.989765309,277.0355103,115259091,TRUE,TRUE
288420,1.519344007,5.355430148,23.93279816,50.04083685,0.712289965,2.513308577,2.442526988,1.57712153,0.480818814,0.367000299,8.161118621,30.64675688,0.001657595,2.121558841,0.004151286,0.024207565,-0.003428172,-0.000377459,-0.000104575,-1.99E-05,-0.000594411,-3.60E-06,-4.64E-05,-7.36E-06,0.002137377,1.79E-16,0.000505575,-5.171022993,0.000218493,0.001621684,-0.000161561,-9.37E-05,0.000555318,0.000322371,0.931033839,0.895139061,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.937927203,0.91002918,1.223196698,1.076014995,1.221092602,0.397712595,1.014583122,276.8830923,116435343,TRUE,TRUE
291314,9.651397412,3.3813403,25.58600095,112.7686301,2.073161893,2.114145068,0.375788029,0.863535278,1.490886638,0.613078648,10.34905602,30.03624006,0.003224013,0.852630022,0.004579373,-0.001374629,-0.006361958,-0.003202951,-0.000100495,-7.88E-08,-0.000666473,-4.46E-07,-2.85E-05,-7.89E-06,8.88E-07,9.54E-92,3.33E-06,-3502.798987,0.000217493,0.001372002,3.61E-05,-8.38E-05,9.77E-05,0.001591941,0.885098459,1.05624598,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.039119426,1.118597893,0.928618424,0.897154719,0.945238244,0.534389297,1.173809262,275.7715083,117590049,TRUE,TRUE
292395,3.547766896,3.015219238,36.96209226,147.3651691,1.123774897,1.614785576,0.887543113,0.06586655,0.501482738,0.377202078,5.954763262,37.05799702,-0.003596087,0.533087702,0.00519487,0.008353468,-0.006564137,-0.004029718,-7.01E-05,-1.87E-05,-0.000545828,-2.07E-06,-3.22E-05,-8.28E-06,0.003778616,8.65E-13,0.006011278,-2.460812812,0.000282234,0.001063125,-7.36E-05,-0.000124576,0.000428502,-0.000745076,1.085921725,0.98215958,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,1.058833364,0.64356062,0.884922394,0.953332415,1.415033835,1.895664222,0.856429637,278.4444641,118021368,TRUE,TRUE
293615,22.85279017,3.181226091,17.20762469,103.128473,1.159422768,2.703828344,2.43234024,1.361872508,2.115100625,0.597774287,8.421340851,32.23084558,0.001043603,5.591714163,0.000192841,0.015444464,-0.004728729,-0.00300273,-7.08E-05,-7.36E-06,-0.000604905,-1.41E-06,-8.19E-05,-7.26E-06,0.006677971,0.099617091,2.02E-12,-1.295119037,0.000219378,0.000781953,7.62E-05,9.21E-05,0.00081382,0.000502647,0.81465315,1.162124568,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,1.206149798,-0.017717743,1.198299329,1.10087488,0.75036687,-0.065137895,1.033274973,274.9051222,118508148,TRUE,TRUE
294242,20.70230393,2.6368339,17.99175451,64.7935585,1.850725796,4.992667002,1.8038904,1.577908853,2.646272186,0.543760291,9.827983803,28.5605231,0.004109633,1.332141759,0.003481107,0.058957938,-0.004835009,-0.00502837,-0.00011726,-9.82E-06,-0.000644579,-3.15E-06,-2.34E-05,-9.08E-06,0.032760738,1.47E-42,1.394240845,-1.397748131,0.000221595,0.001351729,-9.12E-05,6.20E-05,0.000574844,4.06E-05,1.031643374,0.929909564,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,1.072589618,0.909480405,0.883113027,0.939010804,0.754753348,1.743958905,1.13423135,280.1105454,118758321,TRUE,TRUE
295080,1.808370289,4.3764785,8.74268168,319.8271823,2.19240051,2.097857286,0.765585455,0.315598361,0.694429736,0.602655963,8.90580824,32.32143286,0.001902053,1.465214318,0.003428322,0.005963894,-0.00546617,-0.002881912,-6.36E-05,-7.72E-06,-0.000642057,-2.67E-06,-4.24E-05,-7.91E-06,0.006583073,0.015275686,0.061123875,-0.632849608,0.000193246,0.001348542,7.31E-05,-4.48E-05,3.06E-05,0.000629987,0.93952665,0.949208245,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,1.090314086,0.740501916,1.446778169,0.801207692,1.110850626,0.470685873,1.066693832,274.6147005,119092683,TRUE,TRUE
295163,5.575584485,2.482188266,17.28997226,126.5683396,1.226145965,4.58757748,2.309278032,1.558789283,1.1951582,0.363464131,7.041055336,33.17139841,-1.71E-05,5.372191504,0.00131587,-0.000709228,-0.003567587,-0.003677956,-8.12E-05,-3.47E-05,-0.000567042,-2.27E-06,-1.53E-05,-8.83E-06,1.13E-06,2.20E-08,5.74E-06,-3785.376816,0.000288734,0.000660642,4.04E-05,0.000204807,0.000356074,0.00108209,0.880614611,1.025150346,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,0.911347968,1.1474783,1.087737707,1.272610615,1.350569412,0.652660711,0.933638505,276.8574083,119125800,TRUE,TRUE
296236,12.69815979,2.958346804,7.246213575,59.64739542,1.303263025,4.004847665,3.043600938,1.318597921,1.652483544,0.46881488,8.006463535,39.81300095,-0.006000772,0.554164929,0.00573776,0.047260624,-0.001202809,-0.003114603,-8.91E-05,2.37E-05,-0.000619372,-2.64E-06,-1.56E-05,-8.02E-06,1.64E-06,1.30E-07,3.27E-06,-4455.741946,0.000297044,0.001659922,-0.000195567,9.26E-05,0.000515786,0.00089741,0.839185546,0.971512546,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,1.234026615,0.429392449,0.762525526,1.089048664,1.039983918,1.689862639,1.004329152,275.1306784,119553927,TRUE,TRUE
296295,21.70727392,2.93311151,29.07007449,55.5326565,1.774539223,3.549144075,0.70223472,0.844099915,1.941254695,0.333925641,7.931518818,25.944593,0.006442761,5.004107794,-0.000362809,0.061102729,-0.000599207,-0.001136348,-5.16E-05,-2.67E-05,-0.000614073,-2.78E-06,-4.76E-05,-7.65E-06,7.22E-07,6.17E-89,2.23E-06,-5009.54488,0.000247254,0.001453058,-0.000105298,7.83E-05,0.000279263,0.000890438,0.864959953,1.026401013,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,1.078336845,-0.295860806,1.322375681,0.896702078,0.838931073,0.212212042,0.999383861,277.6502897,119577468,TRUE,TRUE
297305,6.496305692,3.301195128,25.7755076,32.64070141,1.404215864,1.12791444,1.098308754,0.974889205,1.36139802,0.133296885,6.739856916,27.52722514,0.005518291,4.776469006,0.000233936,0.016161586,-0.00373049,-0.002627892,-9.96E-05,-4.37E-05,-0.0006504,-2.24E-06,-1.16E-05,-9.35E-06,8.68E-07,1.12E-08,6.03E-07,-9210.971203,0.00018963,0.000840764,-2.11E-05,-7.13E-05,0.000282331,0.002063883,1.003397694,1.116980426,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.952836183,0.613752365,1.005997428,0.928416007,1.072006537,2.212420843,0.911207935,274.2902868,119980458,TRUE,TRUE
297502,6.28925643,4.194384365,13.43680707,116.4009974,1.139051813,2.648813456,0.795056086,1.093759315,0.829839058,0.472663225,6.095037869,31.01233406,0.001445744,4.813033821,0.000677764,0.039724384,-0.006213722,-0.001467456,-3.68E-05,-1.81E-05,-0.000599355,-3.69E-06,-3.90E-05,-6.86E-06,0.006430106,8.99E-06,3.17E-11,-2.127482392,0.000149169,0.00098504,-4.80E-05,-2.99E-06,0.000321726,0.001768334,0.911147029,0.985681717,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.963210062,0.589556515,0.456632273,0.9615174,0.993499241,1.129854784,0.866796409,277.5082056,120059061,TRUE,TRUE
300869,4.80085256,3.413025854,8.348913103,71.01430122,1.157948153,3.903804515,0.986649055,1.40671661,0.775594544,0.502782838,8.429758509,27.1473836,0.003864207,4.837947071,0.001818555,0.031421881,-0.00400829,-0.003349485,-6.95E-05,-1.36E-05,-0.000555572,-1.75E-06,-1.75E-05,-8.04E-06,0.09018511,1.67E-39,0.079314087,-0.435608443,0.000208133,0.00087861,-9.11E-06,5.12E-05,0.000174563,0.002684703,0.722251152,0.936939955,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.008307695,1.25036672,1.506596913,0.937082724,1.24214342,-0.204774451,1.033714546,277.1062179,121402494,TRUE,TRUE
