2013,2.374454,0,0.17415125,2.2003028,2.9267042,2.6140973,2.578626,1.91421,0.49251903,0.17189696,0.03547133,0.31260691,0.005163561,0.001221099,4.63E-05,0.004741915,0.000931669,0.000335711,0.002451022,0.011191928,0.001904473,0.000557216,0.002908867,0.004017553,0.056514321,0.16426104,0.02164207,0.005089523,0.001640212,0.010424601,0.000363053,0.042621649,0.003006884,0.004210752,0.001167466,0,0.000978733,9.31E-05,1.32E-05,0.000580279,-0.35397509,-0.050552304,0.20862229,-0.36595047,-0.099319225,0.053224624,-0.1,-0.69164058,-0.034946793,0.37867529,0.084286561,-0.21317551,0.10437469
2014,2.376194,0,0.13018687,2.2460071,2.9594693,2.6485364,2.6109588,1.9449071,0.49211755,0.17393413,0.037577676,0.31093289,0.005257698,0.001276341,4.97E-05,0.004843991,0.001083748,0.000375909,0.002838512,0.011865973,0.002162426,0.000605016,0.003087315,0.004131095,0.055584166,0.16294496,0.02136864,0.00507123,0.001639791,0.010077511,0.000314392,0.043703085,0.003071007,0.00435646,0.001139692,0,0.000979179,8.93E-05,1.31E-05,0.000580285,-0.3431852,-0.050595047,0.20807973,-0.35701344,-0.098648842,0.0549924,-0.1,-0.68808562,-0.033155423,0.37725917,0.084217373,-0.21462774,0.10411525
2015,2.3760599,0,0.086078125,2.2899818,2.9909486,2.6818662,2.6421808,1.9755183,0.49074311,0.1759194,0.039685383,0.30908242,0.005350046,0.001332099,5.27E-05,0.004932191,0.001256043,0.000414337,0.003283427,0.012508136,0.002454399,0.000644812,0.003221637,0.004235509,0.054659789,0.16160092,0.021097798,0.005052944,0.001639213,0.009712401,0.000274606,0.044674617,0.003130318,0.004471558,0.001110467,0,0.000978753,8.57E-05,1.31E-05,0.000580287,-0.33239531,-0.050637789,0.20753717,-0.34807641,-0.097978459,0.056760177,-0.1,-0.68450561,-0.031431193,0.37559664,0.083980513,-0.21606766,0.10385581
2016,2.3916013,0,0.059268125,2.3323332,3.0211701,2.7141136,2.6723182,2.0059903,0.4884749,0.17785303,0.041795368,0.30705651,0.005440603,0.001388371,5.56E-05,0.00500656,0.001444672,0.00045109,0.003783745,0.013120236,0.002779715,0.000676829,0.003317147,0.004330798,0.053741829,0.16023285,0.020829736,0.005034675,0.001638514,0.009330143,0.000233253,0.045543533,0.003185177,0.004555726,0.001080108,0,0.000977515,8.21E-05,1.11E-05,0.000580288,-0.32160542,-0.050680532,0.2069946,-0.33913938,-0.097308075,0.058527954,-0.1,-0.68090014,-0.029729143,0.37370704,0.083589645,-0.21749527,0.10359637
2017,2.4162799,0,0.043176875,2.3731031,3.0501376,2.7452538,2.7013456,2.0362357,0.48537437,0.17973551,0.0439082,0.30488382,0.005529371,0.001445158,5.82E-05,0.005067138,0.001646392,0.000486254,0.004337473,0.013703814,0.003137694,0.00070128,0.003378443,0.004416964,0.052830029,0.15884325,0.020564383,0.005016424,0.001637725,0.008946993,0.00019061,0.046316043,0.003235857,0.004610631,0.001048877,0,0.000975508,7.86E-05,8.58E-06,0.000580289,-0.31081554,-0.050723274,0.20645204,-0.33020234,-0.096637692,0.060295731,-0.1,-0.67726881,-0.028036858,0.37160487,0.083055383,-0.21891057,0.10333694
2018,2.4446469,0,0.032265625,2.4123813,3.0779207,2.7753169,2.7292925,2.0662255,0.4814996,0.18156741,0.046024401,0.30260377,0.005616348,0.001502459,6.06E-05,0.005113967,0.001858526,0.000519908,0.004942665,0.014260309,0.003527662,0.000718375,0.003409577,0.004494009,0.051924402,0.15743467,0.020301686,0.004998186,0.00163687,0.008578633,0.000155719,0.046998038,0.00328262,0.004639701,0.001017015,0,0.000972779,7.52E-05,7.93E-06,0.000580289,-0.30002565,-0.050766017,0.20590948,-0.32126531,-0.095967309,0.062063508,-0.1,-0.6736112,-0.026357781,0.36930351,0.082387764,-0.22031357,0.1030775
2019,2.476365,0,0.025655,2.45071,3.104601,2.8043759,2.7562314,2.0959761,0.476906,0.1833493,0.048144455,0.30022514,0.005701535,0.001560276,6.27E-05,0.005147091,0.002078855,0.000552124,0.005597416,0.014791085,0.003948948,0.000728319,0.003414135,0.004561938,0.051025215,0.15600974,0.020041624,0.00497996,0.001635964,0.008224503,0.00012717,0.047595149,0.00332572,0.004646041,0.000984742,0,0.000969373,7.20E-05,7.68E-06,0.000580289,-0.28923576,-0.050808759,0.20536692,-0.31232828,-0.095296926,0.063831285,-0.1,-0.66992687,-0.024253998,0.36681542,0.08159637,-0.22170425,0.10281806
2020,2.5593879,0,0.07252875,2.4868591,3.130262,2.832505,2.7822363,2.125511,0.47164353,0.18508176,0.050268695,0.29775699,0.005784932,0.001618606,6.46E-05,0.005166554,0.002305526,0.000582971,0.006299853,0.015297394,0.004400884,0.000731311,0.00339528,0.004620752,0.050132695,0.15457086,0.019784169,0.00496175,0.001635019,0.007884059,0.000103811,0.048112603,0.003365386,0.004632459,0.000952248,0,0.00096534,6.88E-05,7.52E-06,0.000580289,-0.27954238,-0.05079528,0.2040374,-0.30298574,-0.094470767,0.064672006,-0.1,-0.66568352,-0.022089066,0.36415155,0.080689849,-0.22307944,0.10215011
2021,2.6655484,0,0.14625187,2.5192966,3.1548541,2.8596536,2.8072572,2.1547586,0.46573323,0.18676534,0.052396416,0.29520053,0.005866539,0.001677452,6.63E-05,0.005172391,0.002536807,0.000612496,0.007048045,0.015779981,0.004882769,0.000727539,0.003355651,0.004670455,0.049245106,0.15311744,0.019528873,0.004943524,0.001634039,0.007556267,8.47E-05,0.048553797,0.0034017,0.004601394,0.000919668,0,0.000960693,6.57E-05,7.33E-06,0.000580289,-0.27204201,-0.050669359,0.20113397,-0.29283218,-0.093333054,0.063658617,-0.1,-0.6603331,-0.020401963,0.36131526,0.079671869,-0.22443276,0.10066513
2022,2.7297169,0,0.18119062,2.5485262,3.1779505,2.8854871,2.8310096,2.1829899,0.45960563,0.18841405,0.054477513,0.29246337,0.005945421,0.001734623,6.78E-05,0.005171024,0.002753691,0.000640822,0.007815816,0.016241613,0.005379547,0.000720138,0.003291725,0.004715293,0.048361678,0.15165002,0.019275481,0.004925265,0.001633033,0.007240398,6.91E-05,0.048829649,0.003430915,0.004555157,0.000887137,0,0.000955451,6.27E-05,7.11E-06,0.000580289,-0.26563814,-0.050487216,0.19744359,-0.28227311,-0.092039564,0.061718172,-0.1,-0.6543855,-0.018870493,0.35784266,0.078616608,-0.22576103,0.098771641
2023,2.7662623,0,0.19056187,2.5757005,3.1994511,2.9099767,2.8535069,2.2097382,0.45372675,0.19004186,0.056469882,0.28947434,0.006020645,0.001787933,6.92E-05,0.005168874,0.002941383,0.000668109,0.00857821,0.016686257,0.005876583,0.000712178,0.003200955,0.00475951,0.047484363,0.15017276,0.01902432,0.004906997,0.00163201,0.006936472,5.63E-05,0.048863311,0.003450122,0.004496132,0.000854814,0,0.000949677,5.99E-05,6.92E-06,0.000580289,-0.25923426,-0.050305073,0.1937532,-0.27171404,-0.090746074,0.059777727,-0.1,-0.64836552,-0.017423092,0.35385403,0.077604329,-0.22706425,0.096878149
2024,2.775967,0,0.17415125,2.6018157,3.2197134,2.9334446,2.8750566,2.2352272,0.44818016,0.19164922,0.058387987,0.28626884,0.006092209,0.00183738,7.06E-05,0.005165975,0.003106198,0.000694487,0.00933582,0.017116986,0.006374027,0.00070371,0.003087455,0.004803108,0.046614672,0.14868917,0.018775633,0.004888737,0.001630971,0.006644376,4.59E-05,0.048681349,0.003460965,0.004426651,0.000822832,0,0.000943427,5.71E-05,6.80E-06,0.000580289,-0.25283039,-0.05012293,0.19006281,-0.26115497,-0.089452585,0.057837282,-0.1,-0.64227115,-0.016033329,0.34994554,0.076649398,-0.22834242,0.094984658
2025,2.7572447,0,0.13018687,2.6270578,3.2388948,2.9560182,2.895775,2.2595355,0.44300295,0.19323659,0.060243226,0.28287654,0.006160116,0.001882967,7.20E-05,0.005162354,0.003253086,0.000720059,0.010089149,0.017536119,0.006872003,0.000694775,0.002954558,0.004846086,0.045753911,0.14720236,0.018529627,0.004870502,0.001629919,0.006363938,3.74E-05,0.04830598,0.003464725,0.004348669,0.000791306,0,0.00093675,5.44E-05,6.74E-06,0.000580289,-0.24642652,-0.049940788,0.18637243,-0.25059591,-0.088159095,0.055896838,-0.1,-0.63610029,-0.014691876,0.34612791,0.075758179,-0.22959553,0.093091167
2026,2.737542,0,0.086078125,2.6514638,3.2570485,2.9777275,2.9156843,2.28271,0.43816985,0.19480436,0.062043238,0.27932105,0.006224365,0.001924692,7.32E-05,0.005158018,0.003385615,0.00074489,0.01083846,0.017944815,0.007370544,0.00068539,0.00280479,0.004888444,0.044903463,0.14571553,0.018286536,0.004852313,0.001628861,0.006094998,3.05E-05,0.047754011,0.003462231,0.004263711,0.000760331,0,0.000929695,5.19E-05,6.71E-06,0.000580289,-0.24002265,-0.049758645,0.18268204,-0.24003684,-0.086865605,0.053956393,-0.1,-0.62985072,-0.013407311,0.3423956,0.074926298,-0.23082359,0.091197676
2027,2.7342319,0,0.059268125,2.6749638,3.2741238,2.9985035,2.9347094,2.3047107,0.4336459,0.19635281,0.063794062,0.27562039,0.006284956,0.001962556,7.44E-05,0.005152971,0.003506569,0.00076903,0.011583952,0.018343924,0.00786966,0.000675569,0.002640278,0.004930183,0.044063689,0.14423032,0.018046384,0.004834172,0.001627798,0.005837161,2.48E-05,0.04704007,0.003454161,0.004173093,0.000729974,0,0.000922291,4.94E-05,6.70E-06,0.000580289,-0.23361878,-0.049576502,0.17899165,-0.22947777,-0.085572115,0.052015948,-0.1,-0.62352016,-0.012186748,0.33874031,0.07414772,-0.2320266,0.089304185
2028,2.740628,0,0.043176875,2.6974511,3.2900292,3.0182409,2.9527405,2.325468,0.42939035,0.19788214,0.065500438,0.27178827,0.006341889,0.001996561,7.56E-05,0.005147213,0.003618106,0.000792521,0.01232576,0.018734048,0.008369341,0.000665324,0.002462823,0.004971302,0.043234206,0.14274719,0.017809039,0.004816073,0.001626731,0.005589875,2.03E-05,0.046176979,0.003441064,0.004077947,0.000700283,0,0.000914562,4.71E-05,6.68E-06,0.000580289,-0.22721491,-0.049394359,0.17530127,-0.2189187,-0.084278626,0.050075503,-0.1,-0.61710618,-0.01103057,0.33515207,0.073415411,-0.23320455,0.087410694
2029,2.7511555,0,0.032265625,2.7188898,3.3047385,3.0369006,2.9697341,2.3449722,0.42536937,0.19939257,0.067166512,0.26783788,0.006395165,0.002026705,7.66E-05,0.005140747,0.003721995,0.000815401,0.013064024,0.01911579,0.008869581,0.000654665,0.002274009,0.005011803,0.042414838,0.14126677,0.017574412,0.00479801,0.001625659,0.005352664,1.65E-05,0.045176649,0.00342344,0.003979284,0.000671302,0,0.000906535,4.48E-05,6.66E-06,0.000580289,-0.22081104,-0.049212217,0.17161088,-0.20835963,-0.082985136,0.048135058,-0.1,-0.61060627,-0.009937172,0.33162254,0.072723543,-0.23435745,0.085517203
2030,2.7637186,0,0.025655,2.7380636,3.3182786,3.0544966,2.9857006,2.3632607,0.42155562,0.20088429,0.068795964,0.26378205,0.006444782,0.00205299,7.76E-05,0.005133574,0.003819697,0.000837711,0.013798898,0.019489764,0.00937038,0.000643605,0.002075238,0.005051685,0.041605621,0.13978996,0.017342465,0.004779983,0.001624587,0.005125122,1.35E-05,0.044050164,0.003401758,0.003878009,0.000643065,0,0.000898234,4.27E-05,6.63E-06,0.000580289,-0.2153605,-0.048953702,0.16803415,-0.19870437,-0.081915921,0.046179342,-0.1,-0.60436451,-0.008902919,0.32814499,0.072067393,-0.23548059,0.083681156
2031,2.8262922,0,0.07252875,2.7537634,3.3306919,3.0710592,3.0006672,2.380384,0.41792562,0.20235751,0.070392004,0.25963272,0.006490743,0.002075416,7.86E-05,0.005125698,0.003912403,0.000859489,0.014530532,0.019856557,0.009871741,0.000632153,0.001867733,0.005090948,0.040806651,0.13831764,0.017113174,0.004761991,0.001623513,0.004906872,1.10E-05,0.042807736,0.00337644,0.003774918,0.000615597,0,0.000889681,4.06E-05,6.60E-06,0.000580289,-0.21181662,-0.048542444,0.16468471,-0.19085671,-0.081295256,0.044193085,-0.1,-0.59873963,-0.007924203,0.32471361,0.071442917,-0.23656451,0.081959997
2032,2.9140401,0,0.14625187,2.7677883,3.3417826,3.0863699,3.0144027,2.396125,0.41446751,0.2038102,0.071967191,0.25541266,0.006534329,0.002095473,7.95E-05,0.00511725,0.003998799,0.00088087,0.015256602,0.02021457,0.010372095,0.000620709,0.001667484,0.005129497,0.040016416,0.13684814,0.016886156,0.004744007,0.001622432,0.004697231,8.96E-06,0.041479367,0.003344301,0.003670406,0.000588906,0,0.000880878,3.87E-05,6.51E-06,0.000580289,-0.20922607,-0.048054815,0.16144892,-0.18391287,-0.080898866,0.042191556,-0.1,-0.59340248,-0.007001033,0.32209542,0.070848066,-0.23760452,0.080296282
2033,2.9625023,0,0.18119062,2.7813117,3.3514865,3.1003415,3.0268087,2.410389,0.41117938,0.20524032,0.073532829,0.25114497,0.006576827,0.002114652,8.04E-05,0.005108363,0.004077882,0.000901988,0.015974884,0.020562451,0.010869912,0.000609662,0.001488537,0.005167235,0.039234034,0.13538064,0.016661167,0.004726012,0.001621345,0.004495678,7.30E-06,0.040093236,0.00330254,0.003564752,0.000562998,0,0.00087183,3.68E-05,6.38E-06,0.000580289,-0.20663552,-0.047567186,0.15821314,-0.17696902,-0.080502476,0.040190027,-0.1,-0.58800985,-0.006134114,0.32029026,0.070282502,-0.2386006,0.078632567
2034,2.9843937,0,0.19056187,2.7938319,3.3600707,3.1132294,3.03814,2.4234322,0.40805974,0.20664808,0.075089417,0.24684127,0.006618236,0.002132953,8.14E-05,0.005099044,0.004151206,0.000922871,0.016685743,0.020901255,0.011365277,0.000599007,0.001328306,0.005204162,0.038460847,0.13391769,0.016438459,0.004708027,0.001620254,0.004302158,5.95E-06,0.038655204,0.003252264,0.003458424,0.000537899,0,0.000862575,3.50E-05,6.27E-06,0.000580289,-0.20404496,-0.047079556,0.15497735,-0.17002517,-0.080106086,0.038188498,-0.1,-0.58256041,-0.00532378,0.31852827,0.069745962,-0.23955276,0.076968852
2035,2.979656,0,0.17415125,2.8055047,3.3676849,3.1251736,3.0485363,2.4353984,0.40510424,0.20803368,0.076637288,0.24251137,0.006658557,0.002150376,8.23E-05,0.005089299,0.00422001,0.000943545,0.017389524,0.02123191,0.011858272,0.000588734,0.001184501,0.005240279,0.037697905,0.1324614,0.01621823,0.00469007,0.001619162,0.004116554,4.85E-06,0.037170444,0.003194448,0.003351826,0.000513624,0,0.000853148,3.32E-05,6.18E-06,0.000580289,-0.20145441,-0.046591927,0.15174157,-0.16308133,-0.079709696,0.03618697,-0.1,-0.57705278,-0.004563424,0.31680859,0.069237691,-0.24046099,0.075305138
2036,2.9465741,0,0.13018687,2.8163872,3.374387,3.136223,3.0580463,2.446341,0.40230794,0.20939732,0.078176738,0.23816392,0.006697788,0.002166921,8.32E-05,0.005079135,0.004285298,0.000964033,0.018086571,0.021555283,0.012348979,0.000578839,0.001055101,0.005275587,0.036946106,0.13101365,0.016000653,0.004672156,0.001618069,0.003938716,3.96E-06,0.035643571,0.003129955,0.0032453,0.000490187,0,0.000843587,3.16E-05,6.12E-06,0.000580289,-0.19886386,-0.046104297,0.14850578,-0.15613748,-0.079313306,0.034185441,-0.1,-0.57148551,-0.003853539,0.31513018,0.068756833,-0.24132531,0.073641423
2037,2.9125709,0,0.086078125,2.8264928,3.3801984,3.146391,3.0666828,2.4562751,0.3996685,0.21073923,0.07970821,0.23380734,0.006735931,0.002182588,8.41E-05,0.005068557,0.004347924,0.000984362,0.018777253,0.021872243,0.012837496,0.000569313,0.000938333,0.005310085,0.036206404,0.12957648,0.015785924,0.004654305,0.001616976,0.003768503,3.22E-06,0.034078861,0.003059572,0.003139152,0.0004676,0,0.000833921,3.00E-05,6.10E-06,0.000580289,-0.19627331,-0.045616668,0.14527,-0.14919363,-0.078916915,0.032183912,-0.1,-0.56585712,-0.003202836,0.31349269,0.068302981,-0.2421457,0.071977708
2038,2.8950053,0,0.059268125,2.8357372,3.3850404,3.1555941,3.0743626,2.4651311,0.39717185,0.21205965,0.081231495,0.22944634,0.006772985,0.002197377,8.51E-05,0.005057568,0.004408432,0.001004543,0.019461814,0.022183319,0.013323873,0.000560148,0.000832613,0.005343773,0.035478937,0.12815056,0.015574053,0.004636521,0.001615884,0.00360563,2.63E-06,0.032479644,0.00298393,0.003033615,0.000445852,0,0.000824169,2.85E-05,6.09E-06,0.000580289,-0.19368275,-0.045129038,0.14203421,-0.14224978,-0.078520525,0.030182383,-0.1,-0.56016606,-0.002612476,0.31189253,0.067873711,-0.24292217,0.070313993
2039,2.887172,0,0.043176875,2.8439951,3.3887954,3.1637125,3.0809666,2.4728117,0.39479615,0.21335879,0.082745918,0.22508289,0.00680895,0.002211289,8.60E-05,0.005046167,0.004467138,0.00102458,0.020140396,0.022488774,0.013808125,0.00055133,0.000736539,0.005376652,0.034763235,0.12673558,0.015364918,0.004618795,0.001614792,0.003449717,2.14E-06,0.030848544,0.002903556,0.002928866,0.000424927,0,0.000814338,2.71E-05,6.07E-06,0.000580289,-0.1910922,-0.044641409,0.13879842,-0.13530594,-0.078124135,0.028180855,-0.1,-0.5544107,-0.002082227,0.310324,0.067465263,-0.24365471,0.068650278
2040,2.8823814,0,0.032265625,2.8501158,3.3914133,3.1706939,3.0864429,2.4792816,0.39252446,0.21463688,0.084251025,0.22071938,0.006843827,0.002224323,8.69E-05,0.005034357,0.004524334,0.001044477,0.020813157,0.022788908,0.014290274,0.000542849,0.000648894,0.005408722,0.034059007,0.12533148,0.015158434,0.004601123,0.0016137,0.003300433,1.75E-06,0.029188115,0.002818934,0.002825062,0.000404813,0,0.000804438,2.58E-05,6.05E-06,0.000580289,-0.1890899,-0.044206113,0.13590835,-0.12934225,-0.077756714,0.026306826,-0.1,-0.54927763,-0.001612054,0.30878264,0.06707472,-0.24434379,0.067168467
2041,2.878648,0,0.025655,2.852993,3.392904,3.1765452,3.0907986,2.4845592,0.39034523,0.21589415,0.085746632,0.21635877,0.006877615,0.002236479,8.78E-05,0.005022137,0.0045803,0.001064244,0.021480287,0.023084089,0.014770356,0.000534696,0.000568617,0.005439984,0.033366189,0.12393852,0.014954569,0.004583505,0.001612608,0.003157503,1.42E-06,0.027500858,0.002730515,0.00272234,0.000385489,0,0.000794478,2.45E-05,6.02E-06,0.000580289,-0.18826409,-0.043875482,0.13370969,-0.12533886,-0.077447232,0.024687796,-0.1,-0.54547255,-0.001200008,0.30726544,0.066700094,-0.24499029,0.066050462
2042,2.9263755,0,0.07252875,2.8538468,3.3934541,3.1813907,3.0941999,2.4890285,0.38806611,0.21710522,0.087190809,0.21206343,0.00691006,0.002247858,8.88E-05,0.005009596,0.004626732,0.0010841,0.022129581,0.023359481,0.01524161,0.000526552,0.000496621,0.005469865,0.032684767,0.12255701,0.014753307,0.004565943,0.001611516,0.003020669,1.16E-06,0.025846325,0.002640921,0.00262089,0.000366938,0,0.000784473,2.32E-05,5.99E-06,0.000580289,-0.18802652,-0.043597185,0.13185675,-0.12231563,-0.07716672,0.023196266,-0.1,-0.54233168,-0.00084464,0.30576751,0.066308318,-0.24559468,0.065114361
2043,2.9999617,0,0.14625187,2.8537099,3.3930964,3.1852111,3.096668,2.492932,0.38549117,0.21824477,0.088543148,0.20788532,0.006940905,0.002258559,8.97E-05,0.004996813,0.004656545,0.001104225,0.022748936,0.023600628,0.015697282,0.000518104,0.000433682,0.005497795,0.032013344,0.12118488,0.014554298,0.004548407,0.001610422,0.002889472,9.44E-07,0.024278417,0.002552393,0.002520917,0.000349134,0,0.000774418,2.21E-05,5.91E-06,0.000580289,-0.18778896,-0.043318888,0.1300038,-0.11929241,-0.076886207,0.021704737,-0.1,-0.5391728,-0.000546823,0.30423498,0.065865722,-0.24615696,0.06417826
2044,3.0337318,0,0.18119062,2.8525412,3.3918326,3.1880182,3.0982099,2.4962599,0.38263681,0.21931312,0.089808355,0.20381436,0.00697015,0.002268582,9.06E-05,0.004983785,0.00467265,0.001124583,0.023339152,0.023809496,0.016137581,0.000509358,0.000378652,0.005523774,0.031351049,0.1198209,0.014357314,0.00453088,0.001609325,0.002763558,7.69E-07,0.022789756,0.002464767,0.002422637,0.000332055,0,0.000764309,2.09E-05,5.80E-06,0.000580289,-0.1875514,-0.043040591,0.12815086,-0.11626918,-0.076605695,0.020213207,-0.1,-0.53599568,-0.00030866,0.30262415,0.065375131,-0.24667711,0.063242158
2045,3.0411667,0,0.19056187,2.8506048,3.3899101,3.190062,3.0990694,2.4992093,0.37954959,0.22031057,0.090992553,0.19984816,0.006997797,0.002277927,9.15E-05,0.004970518,0.004677873,0.001145174,0.023901412,0.023988788,0.016562872,0.000500326,0.000330559,0.005547802,0.030698858,0.11846693,0.014162571,0.004513382,0.001608226,0.00264287,6.26E-07,0.021374617,0.002378037,0.002326303,0.000315691,0,0.000754169,1.99E-05,5.71E-06,0.000580289,-0.18731383,-0.042762294,0.12629791,-0.11324595,-0.076325182,0.018721677,-0.1,-0.53280007,-0.000134225,0.30094735,0.064844559,-0.24715516,0.062306057
2046,3.0222,0,0.17415125,2.8480488,3.3874686,3.1914848,3.0993837,2.5018786,0.37626761,0.22123753,0.092101056,0.19598375,0.007023844,0.002286594,9.24E-05,0.004957016,0.004674465,0.001165997,0.024436833,0.024140945,0.016973503,0.000491022,0.000288543,0.005569881,0.030057488,0.11712443,0.013970231,0.00449593,0.001607127,0.002527311,5.10E-07,0.020027555,0.002292187,0.002232116,0.000300029,0,0.000744024,1.89E-05,5.65E-06,0.000580289,-0.18707627,-0.042483997,0.12444497,-0.11022272,-0.076044669,0.017230147,-0.1,-0.52958574,-3.18E-05,0.29921462,0.064280562,-0.24759108,0.061369956
2047,2.9751252,0,0.13018687,2.8449384,3.3845572,3.1923391,3.0992005,2.5042823,0.37282362,0.22209461,0.093138622,0.19221806,0.007048292,0.002294584,9.33E-05,0.004943285,0.004664245,0.00118705,0.024946495,0.024268223,0.017369817,0.000481456,0.000251846,0.005590011,0.029427523,0.1157947,0.013780435,0.004478539,0.001606028,0.002416764,4.15E-07,0.018743462,0.00220718,0.002140241,0.000285053,0,0.000733893,1.79E-05,5.62E-06,0.000580289,-0.18683871,-0.0422057,0.12259202,-0.10719949,-0.075764157,0.015738618,-0.1,-0.52635242,-3.35E-08,0.2974346,0.063688776,-0.24798489,0.060433855
2048,2.9274165,0,0.086078125,2.8413383,3.3811881,3.1926395,3.0985297,2.5063985,0.3692487,0.22288253,0.094109718,0.18854861,0.007071142,0.002301897,9.42E-05,0.004929329,0.004648717,0.001208334,0.025431488,0.024372788,0.017752168,0.000471639,0.000219805,0.005608192,0.028809605,0.11447916,0.01359334,0.004461227,0.001604931,0.002311121,3.38E-07,0.017517627,0.002122994,0.002050813,0.000270746,0,0.000723795,1.70E-05,5.62E-06,0.000580289,-0.18660114,-0.041927403,0.12073908,-0.10417626,-0.075483644,0.014247088,-0.1,-0.52309987,0,0.29561555,0.06307455,-0.24833658,0.059497754
2049,2.896467,0,0.059268125,2.8371989,3.3772726,3.1923018,3.0972841,2.5081234,0.36555875,0.22360198,0.095017675,0.18497081,0.007092392,0.002308532,9.51E-05,0.004915151,0.004628934,0.001229838,0.025892701,0.024456332,0.018120839,0.000461582,0.000191832,0.005624425,0.028203721,0.1131781,0.013408948,0.004443997,0.001603836,0.002210183,2.75E-07,0.016345386,0.002039562,0.001963918,0.000257085,0,0.000713744,1.61E-05,5.63E-06,0.000580289,-0.18636358,-0.041649105,0.11888613,-0.10115303,-0.075203132,0.012755558,-0.1,-0.51982781,0,0.29376158,0.062440621,-0.24864616,0.058561652
