2375,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2376,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2377,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2378,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2379,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2380,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2381,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2382,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2383,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2384,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2385,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2386,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2387,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2388,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2389,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2390,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2391,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2392,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2393,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2394,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2395,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2396,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2397,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2398,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2399,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2400,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2401,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2402,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2403,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2404,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2405,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2406,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2407,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2408,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2409,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2410,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2411,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2412,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2413,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
